ZVG-Nr.;CAS-Nr.;"verwandte
CAS-Nr.";INDEX-Nr.;EG-Nr.;"verwandte
EG-Nr.";Name;Formel;"Molmasse
[g/mol]";Linksyntax;Hyperlink
536091;243858-01-7;;607-645-00-2;432-550-6;;Tetranatrium-2-(4-fluor-6-(methyl-(2-(sulfatoethylsulfonyl)ethyl)amino)-1,3,5-triazin-2-ylamino)-5-hydroxy-6-(4-methyl-2-sulfonatophenylazo)naphthalen-1,7-disulfonat;;;https://gestis.dguv.de/data?name=536091;https://gestis.dguv.de/data?name=536091
536092;124655-09-0;;607-646-00-8;432-960-5;;D-Erythro-hexansäure 2,4-dideoxy-3,5-O-(1-methylethyliden)-1,1-dimethylethylester;C13H24O5;260,33;https://gestis.dguv.de/data?name=536092;https://gestis.dguv.de/data?name=536092
536093;143446-73-5;;607-647-00-3;433-530-1;;5-Acetoxy-2-(R,S)butyryloxymethyl-1,3-oxathiolan;C10H16O5S;248,29;https://gestis.dguv.de/data?name=536093;https://gestis.dguv.de/data?name=536093
536094;167678-46-8;;607-649-00-4;433-690-0;;(3-(Chlorcarbonyl)-2-methylphenyl)acetat;C10H9ClO3;212,63;https://gestis.dguv.de/data?name=536094;https://gestis.dguv.de/data?name=536094
536095;145153-52-2;;607-650-00-X;433-910-5;;2-Methyl-1,5-pentandiamin-1,3-benzoldicarboxylat;;;https://gestis.dguv.de/data?name=536095;https://gestis.dguv.de/data?name=536095
536096;91125-43-8;;607-651-00-5;434-360-9;;Natrium-2-(nonanoyloxy)benzolsulfonat;C15H21NaO5S;336,38;https://gestis.dguv.de/data?name=536096;https://gestis.dguv.de/data?name=536096
536097;60372-77-2;;607-652-00-0;434-630-6;;Ethyl-N2-dodecanoyl-L-argininhydrochlorid;C20H41ClN4O3;421,02;https://gestis.dguv.de/data?name=536097;https://gestis.dguv.de/data?name=536097
536098;225786-91-4;;607-653-00-6;434-840-8;;Tetrakis(bis(2-hydroxyethyl)methylammonium)3-(4-(7-acetylamino-1-hydroxy-3-sulfonatonaphthalen-2-ylazo)-5-methoxy-2-sulfonatophenylazo)-7-(4-amino-3-sulfonatophenylamino)-4-hydroxynaphthalen-2-sulfonat;;;https://gestis.dguv.de/data?name=536098;https://gestis.dguv.de/data?name=536098
536099;7331-52-4;;607-654-00-1;434-990-4;;(S)-3-Hydroxy-gamma-butyrolacton;C4H6O3;102,09;https://gestis.dguv.de/data?name=536099;https://gestis.dguv.de/data?name=536099
536100;1070-64-0;;607-655-00-7;435-080-1;;Ethyl-6,8-dichloroctanoat;C10H18Cl2O2;241,15;https://gestis.dguv.de/data?name=536100;https://gestis.dguv.de/data?name=536100
536101;141250-43-3;;607-656-00-2;435-350-7;;Natriumsalz der 4-amino-3,6-bis((5-((4-chlor-6-((2-methyl-4-sulfophenyl)amino)-1,3,5-triazin-2-yl)amino)-2-sulfophenyl)azo)-5-hydroxy-2,7-naphthalendisulfonsäure;C42H33Cl2N15O19S6 * xNa;;https://gestis.dguv.de/data?name=536101;https://gestis.dguv.de/data?name=536101
536102;172399-10-9;;607-657-00-8;436-920-8;;Pentanatrium-7-(4-(4-(3-(2-sulfatoethansulfonyl)phenylamino)-6-(4-(2-sulfatoethansulfonyl)phenylamino)-1,3,5-triazin-2-ylamino)-2-ureidophenylazo)naphthalen-1,3,6-trisulfonat;;;https://gestis.dguv.de/data?name=536102;https://gestis.dguv.de/data?name=536102
536103;371921-63-0;;607-658-00-3;440-770-9;;3,10-Diamino-6,13-dichlor-2-((6-(((4-(1,1-dimethylethyl)phenyl)sulfonyl)amino)-2-naphthalenyl)sulfonyl)-4,11-triphenodioxazinedisulfonsäure, Lithium-Kalium-Natrium-Salz;;;https://gestis.dguv.de/data?name=536103;https://gestis.dguv.de/data?name=536103
536104;321912-47-4;;607-659-00-9;442-030-0;;Pentanatrium-N-(5-((4-((3-((aminocarbonyl)amino)-4-((3,6,8-trisulfonatonaphthalen-2-yl)azo)phenyl)amino)-6-chlor-1,3,5-triazin-2-yl)amino)-2-sulfonato-4-((4-((-2-(oxysulfonato)ethyl)sulfonyl)phenyl)azo)phenyl)-3-aminopropansäure;;;https://gestis.dguv.de/data?name=536104;https://gestis.dguv.de/data?name=536104
536105;321679-52-1;;607-660-00-4;442-230-8;;2-(4-(4-(4-Fluor-6-(2-(2-vinylsulfonylethoxy)ethylamino)-1,3,5-triazin-2-ylamino)phenylazo)phenylazo)naphthalen-4,6,8-trisulfonat, Trinatriumsalz;;;https://gestis.dguv.de/data?name=536105;https://gestis.dguv.de/data?name=536105
536106;114772-40-6;;607-661-00-X;442-850-9;;1,1-Dimethylethyl 4'-(brommethyl)biphenyl-2-carboxylat;C18H19BrO2;347,25;https://gestis.dguv.de/data?name=536106;https://gestis.dguv.de/data?name=536106
536107;87333-22-0;;607-662-00-5;442-860-3;;Methyl-2-(acetylamino)-3-chlorpropionat;C6H10ClNO3;179,60;https://gestis.dguv.de/data?name=536107;https://gestis.dguv.de/data?name=536107
536108;127474-91-3;;607-663-00-0;442-980-6;;Bis(2-ethylhexyl)-naphthalen-2,6-dicarboxylat;C28H40O4;440,62;https://gestis.dguv.de/data?name=536108;https://gestis.dguv.de/data?name=536108
536109;393509-79-0;;607-664-00-6;443-120-2;;Methyl-2-chlorsulfonyl-4-(methansulfonylaminomethyl)benzoat;C10H12ClNO6S2;341,78;https://gestis.dguv.de/data?name=536109;https://gestis.dguv.de/data?name=536109
536110;101226-85-1;;607-665-00-1;443-150-6;;trans-Methyl-2-ethyl-but-2-enoat;C7H12O2;128,17;https://gestis.dguv.de/data?name=536110;https://gestis.dguv.de/data?name=536110
536111;88784-33-2;;607-666-00-7;443-560-5;;(2S)-5-(Benzyloxy)-2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)-5-oxopentansäure;C20H17NO6;367,35;https://gestis.dguv.de/data?name=536111;https://gestis.dguv.de/data?name=536111
536112;99464-83-2;;607-667-00-2;444-950-8;;Chlor-1-ethylcyclohexylcarbonat;C9H15ClO3;206,66;https://gestis.dguv.de/data?name=536112;https://gestis.dguv.de/data?name=536112
536113;42031-28-7;;607-668-00-8;445-770-2;;trans-2-Isopropyl-5-carboxy-1,3-dioxan;C8H14O4;174,20;https://gestis.dguv.de/data?name=536113;https://gestis.dguv.de/data?name=536113
536114;376588-17-9;;607-669-00-3;445-990-9;;Methyl(9-acetoxy-3,8,10-triethyl-7,8,10-trimethyl-1,5-dioxa-9-aza-spiro(5.5)undec-3-yl)octadecanoat;C38H71NO6;637,98;https://gestis.dguv.de/data?name=536114;https://gestis.dguv.de/data?name=536114
536115;500791-70-8;;607-670-00-9;448-700-9;;Dibutyl-3-(4-(5-ammonio-2-butyl)benzofuran-3-yl)carbonyl)phenoxy)propylammoniumoxalat;;;https://gestis.dguv.de/data?name=536115;https://gestis.dguv.de/data?name=536115
536116;72903-27-6;;607-671-00-4;417-310-0;;Diethyl-1,4-cyclohexandicarboxylat;C12H20O4;228,29;https://gestis.dguv.de/data?name=536116;https://gestis.dguv.de/data?name=536116
536117;;;607-672-00-X;419-000-0;;"Gemisch aus 
2-Hydroxy-3-(methacryloyloxy)propyl-(2-benzoyl)benzoat; 
1-Hydroxymethyl-2-(methacryloyloxy)ethyl-(2-benzoyl)benzoat und 
x-Hydroxy-y-(methacryloyloxy)propyl(oder ethyl)(2-benzoyl)benzoat";;;https://gestis.dguv.de/data?name=536117;https://gestis.dguv.de/data?name=536117
536118;;;607-673-00-5;419-570-0;;1-Ethyl-5,6,7,8-tetrahydrochinoliniumtosylat;C18H23NO3S;333,44;https://gestis.dguv.de/data?name=536118;https://gestis.dguv.de/data?name=536118
536120;;;607-675-00-6;422-260-8;;"Gemisch aus 
cis-9-Octadecendisäure; 
cis-9-cis-12-Octadecadiendisäure; 
Hexadecandisäure und 
Octadecandisäure";;;https://gestis.dguv.de/data?name=536120;https://gestis.dguv.de/data?name=536120
536121;;;607-676-00-1;423-670-1;;"Gemisch aus 
2-Methylnonandisäure; 
2,4-Dimethyl-4-methoxycarbonylundecandisäure; 
2,4,6-Trimethyl-4,6-dimethoxycarbonyltridecandisäure und 
8,9-Dimethyl-8,9-dimethoxycarbonylhexadecandisäure";;;https://gestis.dguv.de/data?name=536121;https://gestis.dguv.de/data?name=536121
536122;;;607-677-00-7;424-660-8;;2,5-Dioxopyrrolidin-1-yl-N-((methyl((2-(1-methylethyl)-thiazolyl)methyl)amino)carbonyl)-L-valinat;;;https://gestis.dguv.de/data?name=536122;https://gestis.dguv.de/data?name=536122
536123;;;607-678-00-2;427-090-8;;"Gemisch aus 
Ethyl-(2R,3R)-3-isopropylbicyclo(2.2.1)hept-5-en-2-carboxylat und 
Ethyl-(2S,3S)-3-isopropylbicyclo(2.2.1)hept-5-en-2-carboxylat";;;https://gestis.dguv.de/data?name=536123;https://gestis.dguv.de/data?name=536123
536124;;;607-679-00-8;431-440-5;;"Gemisch aus 
3-(5-(3-(4-(1,6-Dihydro-2-hydroxy-4-methyl-1-(3-(methylammonio)propyl)-6-oxo-3-pyridylazo)benzamido)phenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl)propyl(methyl)ammoniumdi(acetat); 
3-(5-(4-(3-(1,6-Dihydro-2-hydroxy-4-methyl-1-(3-(methylammonio)propyl)-6-oxo-3-pyridylazo)benzamido)phenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl)propyl(dimethyl)ammoniumdi(acetat) und 
3-(5-(3-(4-(1-(3-(Dimethylammonio)propyl)-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridylazo)benzamido)phenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl)propyl(dimethyl)ammonium-diacetat";;;https://gestis.dguv.de/data?name=536124;https://gestis.dguv.de/data?name=536124
536125;;;607-680-00-3;432-810-9;;tert-Butyl(6-(2-(4-(4-fluorphenyl)-6-isopropyl-2-(methyl(methylsulfonyl)amino)pyrimidin-5-yl)vinyl)(4S,6S)-2,2-dimethyl(1,3)dioxan-4-yl)acetat;;;https://gestis.dguv.de/data?name=536125;https://gestis.dguv.de/data?name=536125
536126;;;607-681-00-9;432-910-2;;"Gemisch aus 
9-Nonyl-10-octyl-19-carbonyloxyhexadecylnonadecansäure; 
9-Nonyl-10-octyl-19-carbonyloxyoctadecylnonadecansäure; 
Dihexadecyl-9-nonyl-10-octylnonadecandioat; 
1-Octadecyl-19-hexadecyl-9-nonyl-10-octylnonadecandioat und 
Dioctadecyl-9-nonyl-10-octylnonadecandioat";;;https://gestis.dguv.de/data?name=536126;https://gestis.dguv.de/data?name=536126
536127;144413-22-9;;607-682-00-4;434-230-1;;Komplexes Gemisch aus chinesischem Balsamharz, nachreagiert mit Acrylsäure;;;https://gestis.dguv.de/data?name=536127;https://gestis.dguv.de/data?name=536127
536128;;;607-683-00-X;435-450-0;;"Gemisch aus 
Methyl-3-((1E)-2-methylprop-1-enyl)-2,2-dimethylcyclopropancarboxylat und 
Methyl-3-((1Z)-2-methylprop-1-enyl)-2,2-dimethylcyclopropancarboxylat (20:80)";;;https://gestis.dguv.de/data?name=536128;https://gestis.dguv.de/data?name=536128
536129;243662-67-1;;607-684-00-5;435-660-2;;Alkene, C12-14, Hydroformylierungsprodukte, Destillationsrückstände, C-(hydrogensulfobutandioate), Dinatriumsalze;;;https://gestis.dguv.de/data?name=536129;https://gestis.dguv.de/data?name=536129
536130;;;607-685-00-0;441-050-7;;Ammonium-2-cocoyloxyethansulfonat;;;https://gestis.dguv.de/data?name=536130;https://gestis.dguv.de/data?name=536130
536131;;;607-686-00-6;441-550-5;;6,6'-Bis(diazo-5,5',6,6'-tetrahydro-5,5'-dioxo)(methylenbis(5-(6-diazo-5,6-dihydro-5-oxo-1-naphthylsulfonyloxy)-6-methyl-2-phenylen)di(naphthalen-1-sulfonat);;;https://gestis.dguv.de/data?name=536131;https://gestis.dguv.de/data?name=536131
536132;;;607-687-00-1;442-800-6;;"Gemisch aus 
2-(3,6-Bis-((2-ethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (2-10 %); 
2-(3,6-Bis-((2,3-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (2-10 %); 
2-(3,6-Bis-((2,4-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (2-10 %); 
2-(3,6-Bis-((2,5-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (2-10 %); 
2-(3-((2,3-Dimethylphenyl)-methylamino)-6-((2-ethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %); 
2-(3-((2,4-Dimethylphenyl)-methylamino)-6-((2-ethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %); 
2-(3-((2,5-Dimethylphenyl)-methylamino)-6-((2-ethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %); 
2-(3-((2,3-Dimethylphenyl)-methylamino)-6-((2,4-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %); 
2-(3-((2,3-Dimethylphenyl)-methylamino)-6-((2,5-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %) und 
2-(3-((2,4-Dimethylphenyl)-methylamino)-6-((2,5-dimethylphenyl)-methylamino)-xanthylium-9-yl)-benzolsulfonat (7-20 %)";;;https://gestis.dguv.de/data?name=536132;https://gestis.dguv.de/data?name=536132
536133;;;607-688-00-7;444-320-2;;(R)-1-Cyclohexa-1,4-dienyl-1-methoxycarbonyl-methylammoniumchlorid;;;https://gestis.dguv.de/data?name=536133;https://gestis.dguv.de/data?name=536133
536134;;;607-689-00-2;444-920-4;;"Gemisch aus 
Methyl-1,4-dimethylcyclohexancarboxylat (""para-Isomer"" einschl. cis- und trans-Isomere) und 
Methyl-1,3-dimethylcyclohexancarboxylat (""meta-Isomer"" einschl. cis- und trans-Isomere)";;;https://gestis.dguv.de/data?name=536134;https://gestis.dguv.de/data?name=536134
536135;255387-46-3;;607-690-00-8;432-860-1;;Dimethyl(2S,2S')-6,6,6'6'-tetramethoxy-2,2'-(N,N'-bis(trifluoracetyl)-S,S'-bi(L-homocysteinyl)diimino)dihexanoat;;;https://gestis.dguv.de/data?name=536135;https://gestis.dguv.de/data?name=536135
536136;;;607-691-00-3;448-690-6;;Magnesiumsalze, Fettsäuren, C16-18 und C18 ungesättigt, verzweigt und linear;;;https://gestis.dguv.de/data?name=536136;https://gestis.dguv.de/data?name=536136
536137;;;607-692-00-9;446-470-4;;Zinksalze, Fettsäuren, C16-18 und C18 ungesättigt, verzweigt und linear;;;https://gestis.dguv.de/data?name=536137;https://gestis.dguv.de/data?name=536137
536138;302776-68-7;;607-693-00-4;443-860-6;;Hexyl-2-(1-(diethylaminohydroxyphenyl)methanoyl)benzoat;C24H31NO4;397,51;https://gestis.dguv.de/data?name=536138;https://gestis.dguv.de/data?name=536138
536139;163520-33-0;;607-694-00-X;443-870-0;;Ethyl-5,5-diphenyl-2-isoxazoline-3-carboxylat;C18H17NO3;295,33;https://gestis.dguv.de/data?name=536139;https://gestis.dguv.de/data?name=536139
536140;194602-27-2;;608-042-00-7;421-810-4;;(S)-2,2-Diphenyl-2-(3-pyrrolidinyl)acetonitrilhydrobromid;C18H19BrN2;343,26;https://gestis.dguv.de/data?name=536140;https://gestis.dguv.de/data?name=536140
536141;120068-79-3;;608-059-00-X;421-240-6;;5-Amino-1-(2,6-dichlor-4-(trifluormethyl)phenyl)-1H-pyrazol-3-carbonitril;C11H5Cl2F3N4;321,08;https://gestis.dguv.de/data?name=536141;https://gestis.dguv.de/data?name=536141
536142;138564-59-7;;608-060-00-5;421-300-1;;5-Methyl-2-((2-nitrophenyl)amino)-3-thiophencarbonitril;C12H9N3O2S;259,28;https://gestis.dguv.de/data?name=536142;https://gestis.dguv.de/data?name=536142
536143;82380-18-5;;608-062-00-6;422-810-7;;2-Fluor-4-hydroxybenzonitril;C7H4FNO;137,11;https://gestis.dguv.de/data?name=536143;https://gestis.dguv.de/data?name=536143
536144;61826-76-4;;608-063-00-1;441-070-6;;(S)-alpha-Hydroxy-3-phenoxy-benzolacetonitril;C14H11NO2;225,24;https://gestis.dguv.de/data?name=536144;https://gestis.dguv.de/data?name=536144
536145;;;608-064-00-7;433-720-2;;Cyanomethyltrimethylammoniummethylsulfat;C6H14N2O3S;194,24;https://gestis.dguv.de/data?name=536145;https://gestis.dguv.de/data?name=536145
536146;7456-68-0;;611-155-00-4;431-850-4;;4,4'-Oxybis(benzolsulfonylazide);C12H8N6O5S2;380,35;https://gestis.dguv.de/data?name=536146;https://gestis.dguv.de/data?name=536146
536147;221354-37-6;;611-156-00-X;432-270-4;;Triammonium-4-(4-(7-(4-carboxylatoanilino)-1-hydroxy-3-sulfonato-2-naphthylazo)-2,5-dimethoxyphenylazo)benzoat;C32H22N5Na3O10S;737,58;https://gestis.dguv.de/data?name=536147;https://gestis.dguv.de/data?name=536147
536148;243869-48-9;;611-157-00-5;432-590-4;;Benzolsulfonsäure, 3,3'-(Methylenbis((dihydroxyphenylen)azo))bis-,Kalium-Natrium-Salz;;;https://gestis.dguv.de/data?name=536148;https://gestis.dguv.de/data?name=536148
536149;;;611-158-00-0;421-520-8;;"Reaktionsgemisch aus 
2,3,4,2',3',4'-Hexahydroxy-5,5'-diacethyl-diphenylmethan; 
6-Diazo-5,6-dihydro-5-oxo-1-naphthalensulfonylchlorid und 
3-Diazo-3,4-dihydro-6-methoxy-4-oxo-1-naphthalensulfonylchlorid";;;https://gestis.dguv.de/data?name=536149;https://gestis.dguv.de/data?name=536149
536151;;;611-160-00-1;422-760-6;;"Gemisch aus 
1,1,1-Tris(phenyl-4'-(3""-diazo-3"",4""-dihydro-4""-oxo-naphthalin-1""-sulfonato)ethan; 
1,1,1-Tris(phenyl-4'-(6""-diazo-5"",6""-dihydro-5""-oxo-naphthalin-1""-sulfonato)ethan; 
Reaktionsprodukt von 1,1,1-Tris(p-hydroxyphenyl)ethan mit 6-Diazo-5,6-dihydro-5-oxo-1-naphthylsulfonylchlorid und 3-Diazo-3,4-dihydro-4-oxo-1-naphthylsulfonylchlorid (2:1) und 
Reaktionsprodukt von 1,1,1-Tris(p-hydroxyphenyl)ethan mit 6-Diazo-5,6-dihydro-5-oxo-1-naphthylsulfonylchlorid und 3-Diazo-3,4-dihydro-4-oxo-1-naphthylsulfonylchlorid (1:2)";;;https://gestis.dguv.de/data?name=536151;https://gestis.dguv.de/data?name=536151
536152;;;611-161-00-7;423-100-1;;Trinatrium-(1,2'-(2-(8-amino-3,5-disulfonatonaphthalen)azo)-(4'-nitrobenzol)diolato-O,O,N)((Z)-2,2-((phenylcarbamoylprop-1'-enyl)azo)-5-sulfamoylbenzol)diolato-O,O,N)chromat(III);;;https://gestis.dguv.de/data?name=536152;https://gestis.dguv.de/data?name=536152
536153;;;611-162-00-2;429-600-4;;2,4-Bis(((2-(dimethylammonio)ethyloxy)carbonyl)phen-2-ylazo)benzol-1,3-diolbis(methansulfonat);;;https://gestis.dguv.de/data?name=536153;https://gestis.dguv.de/data?name=536153
536154;;;611-163-00-8;429-610-9;;2,4-Bis(((2-(dimethylammonio)ethyloxy)carbonyl)phen-2-ylazo)benzol-1,3-diolsulfat;;;https://gestis.dguv.de/data?name=536154;https://gestis.dguv.de/data?name=536154
536155;;;611-164-00-3;429-710-2;;"Gemisch aus 
2,2'-Dimethyl-2,2'-azobutannitril; 
2-Methyl-pentannitril-2-azo-2'-(2'-methylpropannitril); 
2,2'-Dimethyl-2,2'-azoheptannitril; 
2-Methylheptannitril-2-azo-2'-(2'-methylpropannitril) und 
2-Methylheptannitril-2-azo-2'-(2'-methylbutannitril)";;;https://gestis.dguv.de/data?name=536155;https://gestis.dguv.de/data?name=536155
536156;;;611-165-00-9;431-830-5;;"Gemisch aus 
Tetranatrium-4-amino-6-(5-(2,6-difluorpyrimidin-4-ylamino)-2-sulfonatophenylazo)-5-hydroxy-3-(4-(sulfatoethylsulfonyl)phenylazo)naphthalen-2,7-disulfonat und 
Tetranatrium-4-amino-6-(5-(4,6-difluorpyrimidin-2-ylamino)-2-sulfo-natophenylazo)-5-hydroxy-3-(4-(2-sulfatoethylsulfonyl)phenylazo)naphthalen-2,7-disulfonat";;;https://gestis.dguv.de/data?name=536156;https://gestis.dguv.de/data?name=536156
536157;;;611-166-00-4;432-100-9;;"Gemisch aus 
Pentanatrium-4-amino-5-hydroxy-3-((E)-4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)-6-((E)-2-sulfonato-4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)naphthalen-2,7-disulfonat; 
Tetranatrium-4-amino-5-hydroxy-3-((E)-4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)-6-((E)-2-sulfonato-4-(vinylsulfonyl)phenylazo)naphthalen-2,7-disulfonat und 
Tetranatrium-4-amino-5-hydroxy-6-((E)-2-sulfonato-4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)-3-((E)-4-(vinylsulfonyl)phenylazo)naphthalen-2,7-disulfonat";;;https://gestis.dguv.de/data?name=536157;https://gestis.dguv.de/data?name=536157
536158;;;611-167-00-X;435-240-9;;Natrium-bis(tris(2-hydroxyethyl)ammonium)(6-anilino-4'-(4,8-disulfonato-2-naphthylazo)-5'-methyl-3-sulfonatonaphthalen-2-azobenzol-1,2'-diolato)cuprat(II);;;https://gestis.dguv.de/data?name=536158;https://gestis.dguv.de/data?name=536158
536159;;;611-168-00-5;435-440-6;;"Gemisch aus 
3-((4-Chlor-6-((7-((1,5-disulfo-2-naphthalenyl)azo)-8-hydroxy-3,6-disulfo-1-naphthalenyl)amino)-1,3,5-triazin-2-yl)amino)-5-((4-chlor-6-((8-hydroxy-3,6-disulfo-7-((2-sulfophenyl)azo)-1-naphthalenyl)amino)-1,3,5-triazin-2-yl)amino)benzoesäure und 
3,5-Bis((4-chlor-6-((7-((1,5-disulfo-2-naphthalenyl)azo)-8-hydroxy-3,6-disulfo-1-naphthalenyl)amino)-1,3,5-triazin-2-yl)amino)benzoesäure";;;https://gestis.dguv.de/data?name=536159;https://gestis.dguv.de/data?name=536159
536160;;;611-169-00-0;435-800-2;;Natrium-5-(2-carboxyphenylazo)-6-hydroxynaphthalen-2-sulfonat;;;https://gestis.dguv.de/data?name=536160;https://gestis.dguv.de/data?name=536160
536161;;;611-170-00-6;435-880-9;;"Gemisch aus 
Trinatrium-2-((1-(2-hydroxy-kappa-O-5-(2-sulfonatoethansulfonyl)phenylazo-kappa-N2)-1-phenylmethyl)azo-kappa-N1)-4-sulfonatobenzoat(5-)-kappa-O)cuprat(II) und 
Dinatrium-2-((1-(5-ethensulfonyl-2-hydroxy-kappa-O-phenylazo-kappa-N2)-1-phenylmethyl)azo-kappa-N1)-4-sulfonatobenzoat-kappa-O-(5-))cuprat(II)";;;https://gestis.dguv.de/data?name=536161;https://gestis.dguv.de/data?name=536161
536162;;;611-171-00-1;436-890-6;;"Gemisch aus 
Trinatrium-3-(5-(2,6-difluorpyrimidin-4-ylamino)-2-sulfonatophenylazo)-5-(4-fluor-6-morpholin-4-yl-1,3,5-triazin-2-ylamino)-4-hydroxy-2,7-naphthalindisulfonat und 
Trinatrium-3-(5-(4,6-difluorpyrimidin-2-ylamino)-2-sulfonatophenylazo)-5-(4-fluor-6-morpholin-4-yl-1,3,5-triazin-2-yl-amino)-4-hydroxy-2,7-naphthalindisulfonat";;;https://gestis.dguv.de/data?name=536162;https://gestis.dguv.de/data?name=536162
536163;;;611-172-00-7;438-310-7;;"Gemisch aus 
Triammonium-6-amino-3-((2,5-diethoxy-4-(3-phosphonophenyl)azo)phenyl)azo-4-hydroxy-2-naphthalinsulfonat und 
Diammonium-3-((4-((7-amino-1-hydroxy-3-sulfo-naphthalin-2-yl)azo)-2,5-diethoxyphenyl)azo)benzoat";;;https://gestis.dguv.de/data?name=536163;https://gestis.dguv.de/data?name=536163
536164;;;611-173-00-2;440-510-4;;"Gemisch aus 
3-(3-Carbamoyl-5-(5-(4-chlor-6-(4-(2-sulfonato-oxyethylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-2-sulfonatophenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl)propansäure, Trinatriumsalz und 
3-(3-Carbamoyl-5-(5-(4-chlor-6-(4-(vinylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-2-sulfonatophenylazo)-1,2-dihydro-6-hydroxy-4-methyl-2-oxo-1-pyridyl)propansäure, Dinatriumsalz";;;https://gestis.dguv.de/data?name=536164;https://gestis.dguv.de/data?name=536164
536165;457624-86-1;;611-174-00-8;442-290-5;;"Gemisch aus 
3-(5-(4-Ethensulfonylbutyrylamino)-2-sulfophenylazo)-5-(4-chlor-(6-(4-(3-amino-5-hydroxy-2,7-disulfonaphthalen-4-ylazo)-3-sulfophenylamino)-1,3,5-triazin-2-ylamino)-4-hydroxynaphthalen-2,7-disulfonsäure, Natriumsalz und 
3-(5-(4-(2-Chlorethansulfonyl)butyrylamino)-2-sulfophenylazo)-5-(4-chlor-(6-(4-(3-amino-5-hydroxy-2,7-disulfonaphthalen-4-ylazo)-3-sulfophenylamino)-1,3,5-triazin-2-ylamino)-4-hydroxynaphthalen-2,7-disulfonsäure, Natriumsalz";;;https://gestis.dguv.de/data?name=536165;https://gestis.dguv.de/data?name=536165
536166;;;611-175-00-3;444-050-5;;"Gemisch aus 
Trinatrium-5-(4-chlor-6-(N-ethyl-(3-(2-sulfonatooxy)ethylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-(4-(vinylsulfonyl)phenylazo)naphthalen-2,7-disulfonat; 
Trinatrium-5-(4-chlor-6-(N-ethyl-3-(vinylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-(4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)naphthalen-2,7-disulfonat; 
Dinatrium-5-(4-chlor-6-(N-ethyl-3-(vinylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-((4-vinylsulfonyl)phenylazo)naphthalen-2,7-disulfonat und 
Tetranatrium-5-(4-chlor-6-(N-ethyl-3-(2-(sulfonatooxy)ethylsulfonyl)anilino)-1,3,5-triazin-2-ylamino)-3-(4-(2-(sulfonatooxy)ethylsulfonyl)phenylazo)-4-hydroxynaphthalen-2,7-disulfonat";;;https://gestis.dguv.de/data?name=536166;https://gestis.dguv.de/data?name=536166
536167;;;611-176-00-9;444-250-2;;2,6-Bis(2,3,4-trihydroxybenzyl)-p-cresolester mit 6-Diazo-5,6-dihydro-5-oxo-1-naphthalensulfonat;;;https://gestis.dguv.de/data?name=536167;https://gestis.dguv.de/data?name=536167
